applicant_id,site,female,age,education_years,employed_baseline,earnings_baseline,offered_training,employed_6m,earnings_6m,session_date,session_number,session_type,training_center,hours_attended,program_participant
JB002548,E,1,35,16,1,2969,1,1,3418,2026-03-13,1,Orientation,West Center,4,1
JB002549,E,0,34,10,0,0,0,1,1802,,,,,,0
JB002550,E,0,38,15,1,3061,0,1,3048,,,,,,0
JB002551,E,1,26,14,1,2073,0,0,0,,,,,,0
JB002552,E,0,47,12,0,0,1,0,0,2026-03-16,1,Orientation,West Center,4,1
JB002553,E,1,38,16,0,0,0,1,2823,,,,,,0
JB002554,E,1,20,11,1,2356,0,1,1919,,,,,,0
JB002555,E,0,43,11,1,2581,0,1,2091,,,,,,0
JB002556,E,1,24,17,0,0,0,1,3497,,,,,,0
JB002557,E,0,30,10,1,2131,1,0,0,,,,,,0
JB002558,E,0,47,12,0,0,1,1,2597,2026-03-20,1,Orientation,West Center,4,1
JB002559,E,1,51,17,1,3016,0,0,0,,,,,,0
JB002560,E,1,45,12,1,2716,1,0,0,2026-03-04,1,Orientation,West Center,4,1
JB002560,E,1,45,12,1,2716,1,0,0,2026-04-14,2,Skills workshop,West Center,6,1
JB002561,E,1,44,17,0,0,1,1,3403,2026-03-05,1,Orientation,West Center,4,1
JB002562,E,1,43,16,1,2808,0,0,0,,,,,,0
JB002563,E,0,22,12,1,2365,0,1,2401,,,,,,0
JB002564,E,0,33,9,0,0,1,1,2246,2026-03-09,1,Orientation,West Center,4,1
JB002564,E,0,33,9,0,0,1,1,2246,2026-04-24,2,Skills workshop,West Center,6,1
JB002565,E,1,41,13,0,0,1,1,3616,2026-03-07,1,Orientation,West Center,4,1
JB002566,E,0,40,12,0,0,1,1,3091,2026-03-20,1,Orientation,West Center,4,1
JB002567,E,0,48,11,0,0,1,1,2645,2026-03-12,1,Orientation,West Center,4,1
JB002568,E,1,44,18,1,3057,1,1,3843,2026-03-21,1,Orientation,West Center,4,1
JB002569,E,1,29,14,1,1997,0,1,3311,,,,,,0
JB002570,E,0,35,13,0,0,1,1,3190,2026-03-22,1,Orientation,West Center,4,1
JB002571,E,1,40,17,1,2577,1,1,3768,2026-03-20,1,Orientation,West Center,4,1
JB002572,E,0,33,14,1,2452,0,1,3080,,,,,,0
JB002573,E,1,39,13,1,2172,0,0,0,,,,,,0
JB002574,E,0,24,17,1,3024,1,1,3570,2026-03-04,1,Orientation,West Center,4,1
JB002575,E,1,25,11,0,0,1,0,0,2026-03-07,1,Orientation,West Center,4,1
JB002575,E,1,25,11,0,0,1,0,0,2026-04-11,2,Skills workshop,West Center,6,1
JB002576,E,0,47,16,1,2427,1,1,3604,2026-03-18,1,Orientation,West Center,4,1
JB002576,E,0,47,16,1,2427,1,1,3604,2026-04-07,2,Skills workshop,West Center,6,1
JB002577,E,1,35,17,0,0,1,0,0,2026-03-21,1,Orientation,West Center,4,1
JB002578,E,0,38,13,0,0,1,1,2476,2026-03-21,1,Orientation,West Center,4,1
JB002578,E,0,38,13,0,0,1,1,2476,2026-04-16,2,Skills workshop,West Center,6,1
JB002578,E,0,38,13,0,0,1,1,2476,2026-05-03,3,Job placement,West Center,6,1
JB002579,E,1,24,12,1,1836,1,1,2925,2026-03-07,1,Orientation,West Center,4,1
JB002580,E,1,44,12,1,2209,0,1,2488,,,,,,0
JB002581,E,0,43,9,0,0,1,0,0,2026-03-21,1,Orientation,West Center,4,1
JB002582,E,0,50,10,0,0,0,1,2406,,,,,,0
JB002583,E,1,38,15,0,0,1,1,3653,2026-03-21,1,Orientation,West Center,4,1
JB002583,E,1,38,15,0,0,1,1,3653,2026-04-18,2,Skills workshop,West Center,6,1
JB002584,E,1,48,16,1,3061,0,0,0,,,,,,0
JB002585,E,1,45,13,0,0,1,0,0,2026-03-18,1,Orientation,West Center,4,1
JB002586,E,1,45,16,1,3137,0,0,0,,,,,,0
JB002587,E,0,42,16,0,0,0,1,3142,,,,,,0
JB002588,E,1,22,10,1,1516,1,0,0,2026-03-07,1,Orientation,West Center,4,1
JB002588,E,1,22,10,1,1516,1,0,0,2026-04-15,2,Skills workshop,West Center,6,1
JB002589,E,1,50,12,0,0,0,0,0,,,,,,0
JB002590,E,0,26,9,0,0,1,1,1693,2026-03-26,1,Orientation,West Center,4,1
JB002591,E,0,40,9,1,2192,1,1,2080,2026-03-22,1,Orientation,West Center,4,1
JB002592,E,1,31,13,1,2643,1,1,2979,2026-03-25,1,Orientation,West Center,4,1
JB002593,E,0,35,9,0,0,0,1,2754,,,,,,0
JB002594,E,1,22,10,0,0,1,1,1767,,,,,,0
JB002595,E,1,37,9,1,2199,1,0,0,2026-03-10,1,Orientation,West Center,4,1
JB002595,E,1,37,9,1,2199,1,0,0,2026-04-25,2,Skills workshop,West Center,6,1
JB002596,E,1,33,15,1,2228,0,0,0,,,,,,0
JB002597,E,0,45,17,1,3256,0,1,3295,,,,,,0
JB002598,E,0,20,18,1,2212,0,0,0,,,,,,0
JB002599,E,1,50,11,1,2574,0,1,2984,,,,,,0
JB002600,E,1,41,17,1,3314,0,0,0,,,,,,0
JB002601,E,0,41,16,1,3002,0,0,0,,,,,,0
JB002602,E,0,22,12,1,1985,1,0,0,2026-03-11,1,Orientation,West Center,4,1
JB002603,E,1,47,17,1,3427,0,1,3543,,,,,,0
JB002604,E,1,21,12,0,0,1,1,2496,2026-03-23,1,Orientation,West Center,4,1
JB002605,E,1,44,11,1,2259,1,1,2489,2026-03-25,1,Orientation,West Center,4,1
JB002606,E,1,50,10,0,0,1,0,0,2026-03-04,1,Orientation,West Center,4,1
JB002607,E,0,37,16,1,2319,1,0,0,2026-03-14,1,Orientation,West Center,4,1
JB002608,E,0,45,18,0,0,0,1,3042,,,,,,0
JB002609,E,1,54,17,1,3502,0,1,4193,,,,,,0
JB002610,E,0,21,17,1,2600,0,1,3120,,,,,,0
JB002611,E,0,41,17,1,2770,1,1,3794,2026-03-05,1,Orientation,West Center,4,1
JB002612,E,1,28,13,0,0,1,1,3105,2026-03-20,1,Orientation,West Center,4,1
JB002612,E,1,28,13,0,0,1,1,3105,2026-04-21,2,Skills workshop,West Center,6,1
JB002613,E,1,48,12,0,0,0,1,2396,2026-03-06,1,Orientation,West Center,4,1
JB002614,E,1,43,15,1,2257,0,1,2835,2026-03-13,1,Orientation,West Center,4,1
JB002615,E,1,20,18,1,2440,0,0,0,,,,,,0
JB002616,E,1,52,18,0,0,0,0,0,,,,,,0
JB002617,E,0,29,11,0,0,1,1,2452,2026-03-16,1,Orientation,West Center,4,1
JB002618,E,1,48,10,1,1994,1,0,0,2026-03-13,1,Orientation,West Center,4,1
JB002619,E,0,26,17,1,2644,1,1,3260,2026-03-19,1,Orientation,West Center,4,1
JB002620,E,0,27,11,1,2457,0,1,2379,,,,,,0
JB002621,E,1,32,15,1,2741,1,1,2670,2026-03-22,1,Orientation,West Center,4,1
JB002622,E,1,26,13,1,1749,1,1,2522,2026-03-23,1,Orientation,West Center,4,1
JB002623,E,0,54,10,1,1948,0,1,2617,,,,,,0
JB002624,E,1,51,14,1,2351,0,1,3057,,,,,,0
JB002625,E,1,38,10,0,0,0,1,2820,,,,,,0
JB002626,E,0,38,16,1,2318,1,1,3817,2026-03-16,1,Orientation,West Center,4,1
JB002627,E,0,21,10,0,0,1,1,2542,2026-03-18,1,Orientation,West Center,4,1
JB002628,E,1,54,18,0,0,0,1,3196,,,,,,0
JB002629,E,1,21,11,1,1934,0,1,2100,,,,,,0
JB002630,E,0,55,18,1,3605,0,1,4113,,,,,,0
JB002631,E,1,43,15,1,3190,1,0,0,2026-03-14,1,Orientation,West Center,4,1
JB002632,E,1,31,16,0,0,0,1,3160,,,,,,0
JB002633,E,1,26,11,0,0,0,1,2286,,,,,,0
JB002634,E,1,52,9,0,0,0,0,0,,,,,,0
JB002635,E,0,29,12,1,1898,0,0,0,,,,,,0
JB002636,E,0,25,14,1,2029,1,1,3118,2026-03-12,1,Orientation,West Center,4,1
JB002637,E,1,34,14,1,2374,0,0,0,,,,,,0
JB002638,E,1,43,17,0,0,0,1,3717,,,,,,0
JB002639,E,1,53,13,0,0,1,0,0,2026-03-26,1,Orientation,West Center,4,1
JB002640,E,0,45,15,0,0,1,0,0,2026-03-12,1,Orientation,West Center,4,1
JB002640,E,0,45,15,0,0,1,0,0,2026-04-15,2,Skills workshop,West Center,6,1
JB002641,E,0,43,13,1,2903,0,0,0,,,,,,0
JB002642,E,1,44,14,1,2247,1,0,0,2026-03-05,1,Orientation,West Center,4,1
JB002643,E,0,38,13,1,2682,0,0,0,,,,,,0
JB002644,E,1,25,9,0,0,1,1,2705,2026-03-03,1,Orientation,West Center,4,1
JB002645,E,1,35,10,1,2140,1,1,2182,2026-03-12,1,Orientation,West Center,4,1
JB002646,E,0,33,16,1,2675,1,1,2777,,,,,,0
JB002647,E,1,30,12,1,2265,0,0,0,,,,,,0
JB002648,E,0,39,14,0,0,1,1,3538,2026-03-05,1,Orientation,West Center,4,1
JB002649,E,1,39,16,0,0,1,0,0,2026-03-19,1,Orientation,West Center,4,1
JB002650,E,1,23,15,0,0,0,0,0,,,,,,0
JB002651,E,1,33,10,0,0,0,1,2756,,,,,,0
JB002652,E,1,28,13,0,0,0,1,2975,,,,,,0
JB002653,E,0,54,18,1,3537,1,1,4520,2026-03-23,1,Orientation,West Center,4,1
JB002654,E,0,44,12,0,0,0,1,2730,,,,,,0
JB002655,E,0,36,12,0,0,0,0,0,,,,,,0
JB002656,E,0,38,14,0,0,1,1,3500,2026-03-20,1,Orientation,West Center,4,1
JB002656,E,0,38,14,0,0,1,1,3500,2026-04-24,2,Skills workshop,West Center,6,1
JB002657,E,1,48,12,0,0,1,1,2899,2026-03-23,1,Orientation,West Center,4,1
JB002658,E,1,53,16,1,2799,0,1,3743,,,,,,0
JB002659,E,1,20,17,1,2619,0,0,0,,,,,,0
JB002660,E,0,33,16,1,2257,0,1,3263,,,,,,0
JB002661,E,0,43,14,1,2482,1,1,3280,,,,,,0
JB002662,E,0,31,16,1,2846,1,0,0,2026-03-06,1,Orientation,West Center,4,1
JB002663,E,0,41,10,0,0,1,0,0,2026-03-10,1,Orientation,West Center,4,1
JB002664,E,1,46,11,1,2558,0,1,2109,,,,,,0
JB002665,E,1,22,14,0,0,1,1,2547,2026-03-17,1,Orientation,West Center,4,1
JB002666,E,0,32,14,0,0,0,0,0,,,,,,0
JB002667,E,0,46,15,1,2322,0,0,0,,,,,,0
JB002668,E,0,51,16,1,2723,0,1,2882,,,,,,0
JB002669,E,1,28,11,1,2285,1,1,2315,2026-03-10,1,Orientation,West Center,4,1
JB002670,E,1,20,13,0,0,1,0,0,2026-03-21,1,Orientation,West Center,4,1
JB002671,E,0,42,10,1,1892,1,1,2758,2026-03-15,1,Orientation,West Center,4,1
JB002672,E,1,41,18,1,2518,0,0,0,,,,,,0
JB002673,E,1,27,15,0,0,1,1,3566,2026-03-03,1,Orientation,West Center,4,1
JB002673,E,1,27,15,0,0,1,1,3566,2026-04-24,2,Skills workshop,West Center,6,1
JB002674,E,0,23,9,1,1564,0,1,1389,,,,,,0
JB002675,E,0,40,12,1,2793,1,1,2724,2026-03-22,1,Orientation,West Center,4,1
JB002676,E,1,42,11,0,0,0,0,0,,,,,,0
JB002677,E,0,26,16,0,0,1,1,3368,2026-03-16,1,Orientation,West Center,4,1
JB002678,E,0,49,10,1,2044,0,0,0,,,,,,0
JB002679,E,0,42,13,0,0,0,0,0,,,,,,0
JB002680,E,1,38,12,0,0,0,0,0,,,,,,0
JB002681,E,0,25,13,1,1847,1,1,2871,,,,,,0
JB002682,E,1,48,9,1,1873,0,1,2685,,,,,,0
JB002683,E,1,46,14,1,2325,1,1,2822,2026-03-09,1,Orientation,West Center,4,1
JB002683,E,1,46,14,1,2325,1,1,2822,2026-04-15,2,Skills workshop,West Center,6,1
JB002684,E,0,33,16,0,0,0,1,3633,,,,,,0
JB002685,E,0,46,18,0,0,0,1,3487,,,,,,0
JB002686,E,1,23,11,0,0,0,1,2801,,,,,,0
JB002687,E,1,38,12,0,0,1,1,2392,2026-03-11,1,Orientation,West Center,4,1
JB002688,E,0,31,13,1,1952,1,1,2804,2026-03-16,1,Orientation,West Center,4,1
JB002689,E,0,25,12,0,0,0,1,2469,,,,,,0
JB002690,E,1,22,18,0,0,1,1,2712,2026-03-20,1,Orientation,West Center,4,1
JB002691,E,1,49,9,0,0,0,1,2837,,,,,,0
JB002692,E,0,27,18,1,2539,0,0,0,,,,,,0
JB002693,E,1,22,12,1,2488,0,0,0,,,,,,0
JB002694,E,1,38,15,1,3055,1,0,0,,,,,,0
JB002695,E,1,37,9,0,0,1,1,2104,2026-03-11,1,Orientation,West Center,4,1
JB002696,E,0,53,18,0,0,0,1,3594,,,,,,0
JB002697,E,0,25,9,0,0,1,1,2630,2026-03-14,1,Orientation,West Center,4,1
JB002698,E,1,55,17,0,0,1,1,3680,2026-03-15,1,Orientation,West Center,4,1
JB002698,E,1,55,17,0,0,1,1,3680,2026-04-16,2,Skills workshop,West Center,6,1
JB002699,E,0,32,14,0,0,1,1,3117,2026-03-07,1,Orientation,West Center,4,1
JB002700,E,1,38,14,0,0,0,1,3036,,,,,,0
JB002701,E,1,34,15,1,2293,1,1,2888,2026-03-22,1,Orientation,West Center,4,1
JB002702,E,0,30,15,1,2113,0,0,0,,,,,,0
JB002703,E,0,55,11,1,2882,0,0,0,,,,,,0
JB002704,E,0,30,10,0,0,1,1,2977,2026-03-07,1,Orientation,West Center,4,1
JB002704,E,0,30,10,0,0,1,1,2977,2026-04-15,2,Skills workshop,West Center,6,1
JB002705,E,1,53,10,0,0,1,0,0,2026-03-13,1,Orientation,West Center,4,1
JB002706,E,0,40,10,1,2354,1,1,2971,2026-03-18,1,Orientation,West Center,4,1
JB002707,E,1,54,16,1,3339,1,1,3232,2026-03-25,1,Orientation,West Center,4,1
JB002708,E,1,47,14,0,0,1,1,3834,2026-03-05,1,Orientation,West Center,4,1
JB002709,E,0,43,9,0,0,0,0,0,,,,,,0
JB002710,E,1,38,18,1,3255,0,1,2949,,,,,,0
JB002711,E,0,43,17,1,3247,1,0,0,2026-03-09,1,Orientation,West Center,4,1
JB002711,E,0,43,17,1,3247,1,0,0,2026-04-25,2,Skills workshop,West Center,6,1
JB002711,E,0,43,17,1,3247,1,0,0,2026-05-16,3,Job placement,West Center,6,1
JB002712,E,1,49,9,1,2112,1,1,2799,2026-03-14,1,Orientation,West Center,4,1
JB002713,E,1,45,17,1,3133,1,1,3081,2026-03-09,1,Orientation,West Center,4,1
JB002714,E,0,37,9,1,1754,1,0,0,2026-03-06,1,Orientation,West Center,4,1
JB002715,E,1,48,17,1,2960,0,1,3070,,,,,,0
JB002716,E,1,55,13,1,2426,0,1,2639,,,,,,0
JB002717,E,0,31,16,1,2699,1,0,0,2026-03-24,1,Orientation,West Center,4,1
JB002718,E,1,39,17,1,3208,1,1,3153,2026-03-11,1,Orientation,West Center,4,1
JB002719,E,0,32,13,0,0,0,0,0,,,,,,0
JB002720,E,0,38,18,0,0,0,0,0,,,,,,0
JB002721,E,1,42,11,0,0,1,0,0,2026-03-12,1,Orientation,West Center,4,1
JB002722,E,0,43,11,1,2373,0,0,0,,,,,,0
JB002723,E,1,29,10,1,2314,1,1,2612,2026-03-16,1,Orientation,West Center,4,1
JB002723,E,1,29,10,1,2314,1,1,2612,2026-04-22,2,Skills workshop,West Center,6,1
JB002724,E,1,50,18,0,0,0,1,4254,,,,,,0
JB002725,E,1,35,11,0,0,1,1,3192,2026-03-08,1,Orientation,West Center,4,1
JB002726,E,0,55,10,1,1829,0,0,0,,,,,,0
JB002727,E,1,40,16,0,0,0,0,0,,,,,,0
JB002728,E,0,35,16,1,2459,0,1,3329,,,,,,0
JB002729,E,0,42,10,1,2533,0,1,2476,,,,,,0
JB002730,E,0,26,16,0,0,1,0,0,2026-03-15,1,Orientation,West Center,4,1
JB002731,E,1,49,13,0,0,1,1,2695,2026-03-20,1,Orientation,West Center,4,1
JB002732,E,0,37,10,0,0,0,1,2147,,,,,,0
JB002733,E,1,31,12,1,2658,1,1,2103,2026-03-25,1,Orientation,West Center,4,1
JB002734,E,1,39,9,0,0,0,1,1790,,,,,,0
JB002735,E,1,36,11,0,0,0,1,2433,,,,,,0
JB002736,E,0,48,16,1,2485,1,1,3978,2026-03-10,1,Orientation,West Center,4,1
JB002737,E,1,27,13,0,0,0,1,2887,,,,,,0
JB002738,E,1,27,10,1,1831,0,1,2564,,,,,,0
JB002739,E,0,32,10,1,1585,0,1,1748,,,,,,0
JB002740,E,1,27,17,0,0,1,1,3544,2026-03-15,1,Orientation,West Center,4,1
JB002741,E,0,39,14,0,0,0,1,3237,,,,,,0
JB002742,E,1,19,14,1,2188,1,0,0,2026-03-25,1,Orientation,West Center,4,1
JB002743,E,1,35,9,0,0,0,1,2075,,,,,,0
JB002744,E,0,33,14,0,0,0,0,0,,,,,,0
JB002745,E,0,22,16,1,2819,0,1,3407,,,,,,0
JB002746,E,0,51,14,1,2702,1,1,3377,2026-03-26,1,Orientation,West Center,4,1
JB002746,E,0,51,14,1,2702,1,1,3377,2026-04-11,2,Skills workshop,West Center,6,1
JB002747,E,0,24,17,0,0,0,0,0,,,,,,0
JB002748,E,0,20,13,0,0,1,1,2555,2026-03-03,1,Orientation,West Center,4,1
JB002748,E,0,20,13,0,0,1,1,2555,2026-04-15,2,Skills workshop,West Center,6,1
JB002748,E,0,20,13,0,0,1,1,2555,2026-05-12,3,Job placement,West Center,6,1
JB002749,E,0,44,18,1,2891,1,1,4249,2026-03-03,1,Orientation,West Center,4,1
JB002750,E,1,43,12,0,0,0,1,2541,,,,,,0
JB002751,E,1,45,18,1,2681,1,1,4335,2026-03-16,1,Orientation,West Center,4,1
JB002752,E,1,33,12,0,0,1,1,3284,2026-03-15,1,Orientation,West Center,4,1
JB002753,E,1,24,10,1,1817,0,1,2303,,,,,,0
JB002754,E,1,29,9,1,1608,1,1,2230,2026-03-21,1,Orientation,West Center,4,1
JB002755,E,0,20,12,0,0,0,1,2758,,,,,,0
JB002756,E,0,52,12,0,0,0,0,0,,,,,,0
JB002757,E,0,45,9,0,0,0,1,2190,,,,,,0
JB002758,E,1,47,18,1,2755,0,0,0,,,,,,0
JB002759,E,0,43,9,0,0,1,1,2220,2026-03-11,1,Orientation,West Center,4,1
JB002759,E,0,43,9,0,0,1,1,2220,2026-04-13,2,Skills workshop,West Center,6,1
JB002760,E,1,38,13,0,0,1,1,2407,2026-03-16,1,Orientation,West Center,4,1
JB002761,E,1,27,18,1,3175,1,0,0,2026-03-20,1,Orientation,West Center,4,1
JB002762,E,1,33,13,1,2795,0,1,2258,,,,,,0
JB002763,E,0,48,11,1,2790,0,1,3315,,,,,,0
JB002764,E,1,48,11,1,1973,1,0,0,2026-03-19,1,Orientation,West Center,4,1
JB002765,E,1,28,14,1,1861,1,1,3231,2026-03-20,1,Orientation,West Center,4,1
JB002766,E,1,27,14,0,0,0,1,2698,2026-03-21,1,Orientation,West Center,4,1
JB002767,E,1,38,14,1,2676,0,0,0,,,,,,0
JB002768,E,0,22,16,0,0,1,1,3202,2026-03-21,1,Orientation,West Center,4,1
JB002769,E,1,35,15,1,2830,0,1,3135,,,,,,0
JB002770,E,1,20,15,1,2135,0,1,2731,,,,,,0
JB002771,E,0,47,14,0,0,0,1,3091,,,,,,0
JB002772,E,1,27,10,1,1631,1,1,1915,2026-03-17,1,Orientation,West Center,4,1
JB002772,E,1,27,10,1,1631,1,1,1915,2026-04-19,2,Skills workshop,West Center,6,1
JB002773,E,0,35,12,1,2226,1,1,2880,2026-03-15,1,Orientation,West Center,4,1
JB002773,E,0,35,12,1,2226,1,1,2880,2026-04-06,2,Skills workshop,West Center,6,1
JB002773,E,0,35,12,1,2226,1,1,2880,2026-05-12,3,Job placement,West Center,6,1
JB002774,E,0,55,15,1,2568,0,1,3369,,,,,,0
JB002775,E,0,25,14,1,2779,0,0,0,,,,,,0
JB002776,E,1,19,10,1,2201,1,1,2231,2026-03-26,1,Orientation,West Center,4,1
JB002776,E,1,19,10,1,2201,1,1,2231,2026-04-07,2,Skills workshop,West Center,6,1
JB002777,E,0,36,12,1,2550,0,1,2793,,,,,,0
JB002778,E,0,33,9,0,0,1,1,1924,2026-03-13,1,Orientation,West Center,4,1
JB002778,E,0,33,9,0,0,1,1,1924,2026-04-18,2,Skills workshop,West Center,6,1
JB002779,E,1,45,11,1,2655,0,0,0,,,,,,0
JB002780,E,1,31,10,0,0,0,0,0,,,,,,0
JB002781,E,0,49,12,1,2419,0,1,2330,,,,,,0
JB002782,E,1,35,15,1,2796,1,1,3558,2026-03-20,1,Orientation,West Center,4,1
JB002783,E,1,23,17,1,3084,1,0,0,,,,,,0
JB002784,E,1,33,16,1,2260,1,1,2973,2026-03-04,1,Orientation,West Center,4,1
JB002785,E,0,33,16,1,2238,1,1,2897,2026-03-12,1,Orientation,West Center,4,1
JB002786,E,1,26,17,1,2256,1,1,3726,,,,,,0
JB002787,E,1,29,12,0,0,0,0,0,,,,,,0
JB002788,E,1,36,14,0,0,1,1,3020,2026-03-10,1,Orientation,West Center,4,1
JB002789,E,0,40,16,1,2508,1,1,3255,2026-03-18,1,Orientation,West Center,4,1
JB002790,E,0,33,10,0,0,0,1,1716,,,,,,0
JB002791,E,1,51,14,1,2785,0,0,0,,,,,,0
JB002792,E,0,20,12,0,0,1,1,2020,2026-03-21,1,Orientation,West Center,4,1
JB002792,E,0,20,12,0,0,1,1,2020,2026-04-15,2,Skills workshop,West Center,6,1
JB002792,E,0,20,12,0,0,1,1,2020,2026-05-12,3,Job placement,West Center,6,1
JB002793,E,1,49,13,1,2394,0,1,3529,,,,,,0
JB002794,E,1,31,17,1,2644,0,1,3427,,,,,,0
JB002795,E,1,29,11,0,0,1,1,2535,2026-03-25,1,Orientation,West Center,4,1
JB002796,E,0,50,9,0,0,0,1,2341,2026-03-21,1,Orientation,West Center,4,1
JB002797,E,1,40,16,1,2363,1,1,3910,2026-03-08,1,Orientation,West Center,4,1
JB002797,E,1,40,16,1,2363,1,1,3910,2026-04-22,2,Skills workshop,West Center,6,1
JB002797,E,1,40,16,1,2363,1,1,3910,2026-05-13,3,Job placement,West Center,6,1
JB002798,E,1,39,18,0,0,0,1,3584,,,,,,0
JB002799,E,0,37,11,0,0,1,1,2237,2026-03-26,1,Orientation,West Center,4,1
JB002800,E,1,30,12,1,1788,1,1,2668,2026-03-26,1,Orientation,West Center,4,1
JB002801,E,1,45,11,0,0,0,1,2677,,,,,,0
JB002802,E,0,20,15,0,0,0,0,0,,,,,,0
JB002803,E,1,51,9,0,0,0,1,2298,,,,,,0
JB002804,E,1,27,18,0,0,1,1,3470,,,,,,0
JB002805,E,0,31,16,1,2489,1,1,3794,2026-03-05,1,Orientation,West Center,4,1
JB002805,E,0,31,16,1,2489,1,1,3794,2026-04-16,2,Skills workshop,West Center,6,1
JB002806,E,0,33,17,1,2481,1,1,3638,,,,,,0
JB002807,E,1,27,12,1,1711,1,0,0,2026-03-03,1,Orientation,West Center,4,1
JB002808,E,1,42,12,1,1937,1,1,3429,2026-03-13,1,Orientation,West Center,4,1
JB002809,E,1,52,15,0,0,0,0,0,,,,,,0
JB002810,E,0,25,12,1,2377,1,1,2112,2026-03-21,1,Orientation,West Center,4,1
JB002810,E,0,25,12,1,2377,1,1,2112,2026-04-17,2,Skills workshop,West Center,6,1
JB002811,E,1,25,11,0,0,1,0,0,2026-03-16,1,Orientation,West Center,4,1
JB002812,E,1,44,17,1,3070,0,1,3839,,,,,,0
JB002813,E,0,27,10,0,0,1,1,2265,2026-03-07,1,Orientation,West Center,4,1
JB002814,E,0,52,11,1,2237,1,1,3060,2026-03-06,1,Orientation,West Center,4,1
JB002815,E,1,39,13,0,0,0,1,2701,,,,,,0
JB002816,E,1,39,17,0,0,0,0,0,2026-03-03,1,Orientation,West Center,4,1
JB002817,E,0,45,16,1,3053,1,1,2997,2026-03-16,1,Orientation,West Center,4,1
JB002817,E,0,45,16,1,3053,1,1,2997,2026-04-16,2,Skills workshop,West Center,6,1
JB002818,E,1,43,14,1,2990,1,0,0,2026-03-14,1,Orientation,West Center,4,1
JB002818,E,1,43,14,1,2990,1,0,0,2026-04-10,2,Skills workshop,West Center,6,1
JB002818,E,1,43,14,1,2990,1,0,0,2026-05-07,3,Job placement,West Center,6,1
JB002819,E,1,24,13,1,1736,0,1,2515,,,,,,0
JB002820,E,1,46,13,0,0,1,1,3180,2026-03-16,1,Orientation,West Center,4,1
JB002821,E,0,36,17,1,2792,0,1,2888,,,,,,0
JB002822,E,0,45,9,1,1818,0,0,0,,,,,,0
JB002823,E,1,39,17,1,2868,1,1,3805,2026-03-05,1,Orientation,West Center,4,1
JB002823,E,1,39,17,1,2868,1,1,3805,2026-04-20,2,Skills workshop,West Center,6,1
JB002824,E,0,32,14,0,0,0,1,2277,,,,,,0
JB002825,E,1,30,18,1,3039,0,0,0,,,,,,0
JB002826,E,1,22,14,1,2251,0,1,3076,,,,,,0
JB002827,E,0,19,17,1,2135,1,0,0,2026-03-11,1,Orientation,West Center,4,1
JB002827,E,0,19,17,1,2135,1,0,0,2026-04-19,2,Skills workshop,West Center,6,1
JB002828,E,1,33,11,1,2001,1,1,2204,2026-03-05,1,Orientation,West Center,4,1
JB002828,E,1,33,11,1,2001,1,1,2204,2026-04-19,2,Skills workshop,West Center,6,1
JB002829,E,0,40,16,1,2435,1,1,3537,2026-03-17,1,Orientation,West Center,4,1
JB002830,E,0,53,10,0,0,1,0,0,,,,,,0
JB002831,E,1,51,12,0,0,0,0,0,,,,,,0
JB002832,E,0,43,11,0,0,1,1,2801,,,,,,0
JB002833,E,1,36,12,1,2716,0,1,3071,,,,,,0
JB002834,E,0,19,18,1,3020,0,0,0,,,,,,0
JB002835,E,1,19,11,1,1745,0,0,0,,,,,,0
JB002836,E,1,31,11,0,0,0,1,2622,,,,,,0
JB002837,E,0,40,18,1,3378,0,1,4018,,,,,,0
JB002838,E,1,36,13,0,0,0,0,0,,,,,,0
JB002839,E,1,33,12,1,1711,0,0,0,,,,,,0
JB002840,E,0,41,15,0,0,0,1,3609,,,,,,0
JB002841,E,1,26,14,1,2612,0,1,2278,,,,,,0
JB002842,E,1,44,17,1,2452,1,1,4092,2026-03-24,1,Orientation,West Center,4,1
JB002843,E,1,54,11,1,2125,0,1,2363,,,,,,0
JB002844,E,0,24,12,0,0,1,1,2160,2026-03-23,1,Orientation,West Center,4,1
JB002844,E,0,24,12,0,0,1,1,2160,2026-04-11,2,Skills workshop,West Center,6,1
JB002845,E,0,23,12,1,1809,1,1,2372,2026-03-09,1,Orientation,West Center,4,1
JB002846,E,0,29,16,0,0,0,1,3186,,,,,,0
JB002847,E,0,24,18,1,2866,0,1,2564,,,,,,0
JB002848,E,0,22,12,0,0,0,1,2250,,,,,,0
JB002849,E,0,41,16,1,2379,1,1,3891,2026-03-20,1,Orientation,West Center,4,1
JB002849,E,0,41,16,1,2379,1,1,3891,2026-04-04,2,Skills workshop,West Center,6,1
JB002850,E,0,23,15,1,2071,0,1,3138,,,,,,0
JB002851,E,1,20,13,0,0,1,0,0,2026-03-08,1,Orientation,West Center,4,1
JB002852,E,1,27,10,0,0,0,1,1904,,,,,,0
JB002853,E,0,21,9,1,1954,0,0,0,,,,,,0
JB002854,E,0,53,11,1,2355,0,0,0,,,,,,0
JB002855,E,0,20,18,0,0,1,1,3551,,,,,,0
JB002856,E,0,45,12,0,0,1,1,3212,2026-03-20,1,Orientation,West Center,4,1
JB002856,E,0,45,12,0,0,1,1,3212,2026-04-03,2,Skills workshop,West Center,6,1
JB002857,E,1,24,14,1,2160,0,1,3042,,,,,,0
JB002858,E,0,49,17,0,0,1,0,0,2026-03-04,1,Orientation,West Center,4,1
